Date,Price,Load forecast,Generation forecast,Prévision J-1 Solaire,Prévision J-1 Eolien
2017-01-17 10:00:00,124.0,87350.0,88141.0,2122.34,2122.34
2017-01-17 11:00:00,111.26,86800.0,86850.0,2684.62,2684.62
2017-01-17 12:00:00,106.08,85750.0,85839.0,2805.25,2805.25
2017-01-17 13:00:00,108.74,83650.0,84809.0,2498.11,2498.11
2017-01-17 14:00:00,113.14,81000.0,83508.0,1781.33,1781.33
2017-01-17 15:00:00,120.22,80050.0,83192.0,803.03,803.03
2017-01-17 16:00:00,142.78,82550.0,85135.0,86.55,86.55
2017-01-17 17:00:00,162.31,88050.0,88719.0,0.0,0.0
2017-01-17 18:00:00,131.54,90600.0,88718.0,0.0,0.0
2017-01-17 19:00:00,110.38,86700.0,83834.0,0.0,0.0
2017-01-17 20:00:00,93.07,82000.0,81974.0,0.0,0.0
2017-01-17 21:00:00,94.5,79450.0,81973.0,0.0,0.0
2017-01-17 22:00:00,98.85,83200.0,82142.0,0.0,0.0
2017-01-17 23:00:00,81.81,81450.0,79588.0,0.0,0.0
2017-01-18 00:00:00,71.65,78850.0,77669.0,0.0,0.0
2017-01-18 01:00:00,65.99,78550.0,76557.0,0.0,0.0
2017-01-18 02:00:00,60.7,75950.0,75807.0,0.0,0.0
2017-01-18 03:00:00,57.29,74900.0,75773.0,0.0,0.0
2017-01-18 04:00:00,65.99,76750.0,77113.0,0.0,0.0
2017-01-18 05:00:00,91.83,82150.0,82648.0,0.0,0.0
2017-01-18 06:00:00,120.0,88850.0,86582.0,0.0,0.0
2017-01-18 07:00:00,121.97,91750.0,89398.0,0.0,0.0
2017-01-18 08:00:00,120.0,91950.0,90985.0,267.49,267.49
2017-01-18 09:00:00,111.75,91500.0,90036.0,1207.94,1207.94
2017-01-18 10:00:00,98.42,90450.0,89983.0,2154.56,2154.56
2017-01-18 11:00:00,95.89,89250.0,87760.0,2756.28,2756.28
2017-01-18 12:00:00,91.02,88300.0,86333.0,2920.07,2920.07
2017-01-18 13:00:00,89.92,86150.0,85077.0,2628.1,2628.1
2017-01-18 14:00:00,86.7,83450.0,84168.0,1909.65,1909.65
2017-01-18 15:00:00,92.45,82350.0,84346.0,876.92,876.92
2017-01-18 16:00:00,116.87,84550.0,87015.0,99.73,99.73
2017-01-18 17:00:00,130.0,89950.0,90940.0,0.0,0.0
2017-01-18 18:00:00,117.26,92350.0,90667.0,0.0,0.0
2017-01-18 19:00:00,98.66,88750.0,86267.0,0.0,0.0
2017-01-18 20:00:00,92.01,84450.0,83288.0,0.0,0.0
2017-01-18 21:00:00,94.99,82300.0,83045.0,0.0,0.0
2017-01-18 22:00:00,94.6,85400.0,82403.0,0.0,0.0
2017-01-18 23:00:00,80.27,83500.0,81484.0,0.0,0.0
2017-01-19 00:00:00,74.6,81300.0,79600.0,0.0,0.0
2017-01-19 01:00:00,74.07,80950.0,78478.0,0.0,0.0
2017-01-19 02:00:00,68.8,78300.0,77611.0,0.0,0.0
2017-01-19 03:00:00,67.35,76900.0,77387.0,0.0,0.0
2017-01-19 04:00:00,72.35,78700.0,78728.0,0.0,0.0
2017-01-19 05:00:00,90.78,84350.0,83745.0,0.0,0.0
2017-01-19 06:00:00,103.0,91850.0,88443.0,0.0,0.0
2017-01-19 07:00:00,119.1,95050.0,89975.0,0.0,0.0
2017-01-19 08:00:00,109.03,94350.0,89804.0,283.09,283.09
2017-01-19 09:00:00,94.0,93450.0,88719.0,1262.06,1262.06
2017-01-19 10:00:00,93.88,92450.0,88466.0,2256.78,2256.78
2017-01-19 11:00:00,93.0,91050.0,87439.0,2843.32,2843.32
2017-01-19 12:00:00,92.73,89750.0,86477.0,2995.0,2995.0
2017-01-19 13:00:00,94.01,86850.0,85069.0,2689.31,2689.31
2017-01-19 14:00:00,92.0,83800.0,83350.0,1960.47,1960.47
2017-01-19 15:00:00,91.03,82600.0,83458.0,904.17,904.17
2017-01-19 16:00:00,100.1,84800.0,86183.0,108.15,108.15
2017-01-19 17:00:00,134.23,90500.0,89001.0,0.0,0.0
2017-01-19 18:00:00,115.95,93200.0,89028.0,0.0,0.0
2017-01-19 19:00:00,94.0,89500.0,85407.0,0.0,0.0
2017-01-19 20:00:00,89.19,85450.0,82212.0,0.0,0.0
2017-01-19 21:00:00,85.46,83650.0,81920.0,0.0,0.0
2017-01-19 22:00:00,84.54,86600.0,81390.0,0.0,0.0
2017-01-19 23:00:00,81.0,84950.0,80710.0,0.0,0.0
2017-01-20 00:00:00,82.07,82750.0,79339.0,0.0,0.0
2017-01-20 01:00:00,79.75,82400.0,78987.0,0.0,0.0
2017-01-20 02:00:00,75.98,79450.0,78212.0,0.0,0.0
2017-01-20 03:00:00,69.8,78200.0,78161.0,0.0,0.0
2017-01-20 04:00:00,85.0,79650.0,80134.0,0.0,0.0
2017-01-20 05:00:00,102.8,84650.0,84449.0,0.0,0.0
2017-01-20 06:00:00,118.0,91650.0,88463.0,0.0,0.0
2017-01-20 07:00:00,144.49,94500.0,88812.0,0.0,0.0
2017-01-20 08:00:00,122.0,94150.0,89389.0,283.7,283.7
2017-01-20 09:00:00,117.05,93300.0,89452.0,1245.49,1245.49
2017-01-20 10:00:00,105.15,92350.0,87667.0,2202.24,2202.24
2017-01-20 11:00:00,95.09,91250.0,86210.0,2734.83,2734.83
2017-01-20 12:00:00,94.7,89800.0,84826.0,2875.88,2875.88
2017-01-20 13:00:00,93.69,86500.0,83760.0,2588.19,2588.19
2017-01-20 14:00:00,92.84,82400.0,82239.0,1887.62,1887.62
2017-01-20 15:00:00,91.19,80150.0,81381.0,872.97,872.97
2017-01-20 16:00:00,97.83,82300.0,83021.0,105.19,105.19
2017-01-20 17:00:00,120.0,88050.0,85748.0,0.0,0.0
2017-01-20 18:00:00,115.0,90350.0,85567.0,0.0,0.0
2017-01-20 19:00:00,98.52,87050.0,82573.0,0.0,0.0
2017-01-20 20:00:00,94.7,83350.0,80844.0,0.0,0.0
2017-01-20 21:00:00,94.7,82300.0,80516.0,0.0,0.0
2017-01-20 22:00:00,94.98,85800.0,80357.0,0.0,0.0
2017-01-20 23:00:00,87.6,83700.0,78737.0,0.0,0.0
2017-01-21 00:00:00,78.58,80750.0,77948.0,0.0,0.0
2017-01-21 01:00:00,72.58,80050.0,76556.0,0.0,0.0
2017-01-21 02:00:00,70.5,76850.0,73504.0,0.0,0.0
2017-01-21 03:00:00,69.11,74900.0,72972.0,0.0,0.0
2017-01-21 04:00:00,69.7,74950.0,73270.0,0.0,0.0
2017-01-21 05:00:00,70.0,76200.0,74794.0,0.0,0.0
2017-01-21 06:00:00,70.49,78650.0,76165.0,0.0,0.0
2017-01-21 07:00:00,75.6,81300.0,77993.0,0.0,0.0
2017-01-21 08:00:00,84.0,84050.0,79887.0,300.45,300.45
2017-01-21 09:00:00,83.04,84950.0,80597.0,1294.48,1294.48
2017-01-21 10:00:00,74.27,84050.0,80132.0,2240.55,2240.55
2017-01-21 11:00:00,75.01,83850.0,79339.0,2803.59,2803.59
2017-01-21 12:00:00,74.08,82450.0,76417.0,2889.92,2889.92
2017-01-21 13:00:00,68.14,78500.0,73704.0,2592.05,2592.05
2017-01-21 14:00:00,62.23,74750.0,72392.0,1875.82,1875.82
2017-01-21 15:00:00,64.11,72600.0,71795.0,871.56,871.56
2017-01-21 16:00:00,74.2,74350.0,74468.0,111.58,111.58
2017-01-21 17:00:00,90.43,80300.0,79664.0,0.0,0.0
2017-01-21 18:00:00,92.1,82450.0,80229.0,0.0,0.0
2017-01-21 19:00:00,79.46,80600.0,77289.0,0.0,0.0
2017-01-21 20:00:00,68.29,77900.0,75095.0,0.0,0.0
2017-01-21 21:00:00,77.92,77650.0,76077.0,0.0,0.0
2017-01-21 22:00:00,83.08,82050.0,76730.0,0.0,0.0
2017-01-21 23:00:00,79.28,79850.0,74001.0,0.0,0.0
2017-01-22 00:00:00,72.1,77450.0,71160.0,0.0,0.0
2017-01-22 01:00:00,66.44,76400.0,69900.0,0.0,0.0
2017-01-22 02:00:00,63.16,73350.0,68703.0,0.0,0.0
2017-01-22 03:00:00,60.29,71250.0,68417.0,0.0,0.0
2017-01-22 04:00:00,60.1,70650.0,68579.0,0.0,0.0
2017-01-22 05:00:00,60.71,71150.0,68814.0,0.0,0.0
2017-01-22 06:00:00,61.23,71800.0,68962.0,0.0,0.0
2017-01-22 07:00:00,65.1,72750.0,69434.0,0.0,0.0
2017-01-22 08:00:00,69.02,74500.0,71068.0,228.2,228.2
2017-01-22 09:00:00,72.69,76650.0,72706.0,1008.96,1008.96
2017-01-22 10:00:00,75.0,77800.0,73267.0,1830.25,1830.25
2017-01-22 11:00:00,75.19,78600.0,73659.0,2347.31,2347.31
2017-01-22 12:00:00,69.48,77800.0,72160.0,2506.41,2506.41
2017-01-22 13:00:00,61.48,73500.0,69547.0,2253.14,2253.14
2017-01-22 14:00:00,58.53,70150.0,68105.0,1608.18,1608.18
2017-01-22 15:00:00,61.19,68350.0,68737.0,744.67,744.67
2017-01-22 16:00:00,67.33,70300.0,71238.0,97.86,97.86
2017-01-22 17:00:00,85.38,76650.0,76125.0,0.0,0.0
2017-01-22 18:00:00,92.12,80150.0,77794.0,0.0,0.0
2017-01-22 19:00:00,92.0,78950.0,76824.0,0.0,0.0
2017-01-22 20:00:00,86.35,76500.0,75207.0,0.0,0.0
2017-01-22 21:00:00,85.1,75850.0,75183.0,0.0,0.0
2017-01-22 22:00:00,78.87,79300.0,75541.0,0.0,0.0
2017-01-22 23:00:00,68.84,77850.0,73995.0,0.0,0.0
2017-01-23 00:00:00,65.31,75700.0,72897.0,0.0,0.0
2017-01-23 01:00:00,61.88,75800.0,72297.0,0.0,0.0
2017-01-23 02:00:00,60.4,73200.0,71597.0,0.0,0.0
2017-01-23 03:00:00,57.14,71800.0,71888.0,0.0,0.0
2017-01-23 04:00:00,63.0,73500.0,73905.0,0.0,0.0
2017-01-23 05:00:00,80.59,78700.0,76980.0,0.0,0.0
2017-01-23 06:00:00,120.3,86650.0,83010.0,0.0,0.0
2017-01-23 07:00:00,129.72,90600.0,85019.0,0.03,0.03
2017-01-23 08:00:00,125.39,90650.0,86178.0,265.1,265.1
2017-01-23 09:00:00,117.57,90350.0,85987.0,1108.26,1108.26
2017-01-23 10:00:00,105.13,89850.0,85221.0,1943.85,1943.85
2017-01-23 11:00:00,96.72,89000.0,84357.0,2457.25,2457.25
2017-01-23 12:00:00,95.03,88400.0,82355.0,2608.93,2608.93
2017-01-23 13:00:00,90.7,86050.0,80741.0,2410.41,2410.41
2017-01-23 14:00:00,92.85,83250.0,80152.0,1772.34,1772.34
2017-01-23 15:00:00,97.43,81350.0,80147.0,857.9,857.9
2017-01-23 16:00:00,109.98,82200.0,82694.0,117.64,117.64
2017-01-23 17:00:00,131.32,87700.0,85748.0,0.0,0.0
2017-01-23 18:00:00,114.55,91050.0,86308.0,0.0,0.0
2017-01-23 19:00:00,101.2,87950.0,83457.0,0.0,0.0
2017-01-23 20:00:00,90.76,83900.0,80440.0,0.0,0.0
2017-01-23 21:00:00,86.2,81700.0,80249.0,0.0,0.0
2017-01-23 22:00:00,85.5,84600.0,80725.0,0.0,0.0
2017-01-23 23:00:00,86.83,81400.0,78086.0,0.0,0.0
2017-01-24 00:00:00,82.07,78950.0,75754.0,0.0,0.0
2017-01-24 01:00:00,75.69,78750.0,74964.0,0.0,0.0
2017-01-24 02:00:00,70.15,76100.0,74277.0,0.0,0.0
2017-01-24 03:00:00,69.09,74700.0,74087.0,0.0,0.0
2017-01-24 04:00:00,79.75,76300.0,75573.0,0.0,0.0
2017-01-24 05:00:00,102.9,81550.0,80752.0,0.0,0.0
2017-01-24 06:00:00,183.83,88200.0,84852.0,0.0,0.0
2017-01-24 07:00:00,204.69,90800.0,85580.0,0.1,0.1
2017-01-24 08:00:00,155.48,90700.0,86355.0,340.17,340.17
2017-01-24 09:00:00,151.07,89900.0,87016.0,1351.33,1351.33
2017-01-24 10:00:00,135.0,88750.0,87371.0,2279.93,2279.93
2017-01-24 11:00:00,121.58,87650.0,85495.0,2810.03,2810.03
2017-01-24 12:00:00,117.68,86500.0,84595.0,2913.94,2913.94
2017-01-24 13:00:00,112.21,84000.0,82871.0,2620.3,2620.3
2017-01-24 14:00:00,117.18,81000.0,81992.0,1954.4,1954.4
2017-01-24 15:00:00,120.0,79950.0,81465.0,954.97,954.97
2017-01-24 16:00:00,131.01,81750.0,82662.0,139.23,139.23
2017-01-24 17:00:00,144.98,87700.0,85438.0,0.0,0.0
2017-01-24 18:00:00,125.96,89900.0,85309.0,0.0,0.0
2017-01-24 19:00:00,118.11,86450.0,83489.0,0.0,0.0
2017-01-24 20:00:00,96.3,82400.0,80188.0,0.0,0.0
2017-01-24 21:00:00,93.71,80550.0,79675.0,0.0,0.0
2017-01-24 22:00:00,90.74,83900.0,78919.0,0.0,0.0
2017-01-24 23:00:00,97.7,80350.0,79073.0,0.0,0.0
2017-01-25 00:00:00,85.03,78300.0,76808.0,0.0,0.0
2017-01-25 01:00:00,81.29,78200.0,75942.0,0.0,0.0
2017-01-25 02:00:00,80.16,75400.0,75063.0,0.0,0.0
2017-01-25 03:00:00,75.18,74000.0,75109.0,0.0,0.0
2017-01-25 04:00:00,80.94,75800.0,75887.0,0.0,0.0
2017-01-25 05:00:00,112.4,80800.0,81274.0,0.0,0.0
2017-01-25 06:00:00,151.14,87650.0,85553.0,0.0,0.0
2017-01-25 07:00:00,206.12,91400.0,86245.0,0.14,0.14
2017-01-25 08:00:00,168.73,91700.0,86990.0,301.03,301.03
2017-01-25 09:00:00,151.29,91150.0,87400.0,1194.32,1194.32
2017-01-25 10:00:00,134.23,90600.0,87358.0,2063.24,2063.24
2017-01-25 11:00:00,122.9,89400.0,86152.0,2613.43,2613.43
2017-01-25 12:00:00,118.14,88050.0,84846.0,2783.69,2783.69
2017-01-25 13:00:00,116.87,85200.0,83579.0,2551.85,2551.85
2017-01-25 14:00:00,119.56,82450.0,82828.0,1843.66,1843.66
2017-01-25 15:00:00,120.0,81350.0,82823.0,918.59,918.59
2017-01-25 16:00:00,122.9,83200.0,84026.0,144.16,144.16
2017-01-25 17:00:00,194.95,89300.0,86096.0,0.0,0.0
2017-01-25 18:00:00,146.8,91600.0,86557.0,0.0,0.0
2017-01-25 19:00:00,120.0,87650.0,83691.0,0.0,0.0
2017-01-25 20:00:00,100.67,83550.0,81425.0,0.0,0.0
2017-01-25 21:00:00,99.18,81450.0,80850.0,0.0,0.0
2017-01-25 22:00:00,100.15,84500.0,81152.0,0.0,0.0
2017-01-25 23:00:00,101.76,82950.0,80468.0,0.0,0.0
2017-01-26 00:00:00,91.47,80150.0,78425.0,0.0,0.0
2017-01-26 01:00:00,89.0,79900.0,77951.0,0.0,0.0
2017-01-26 02:00:00,83.43,76950.0,77028.0,0.0,0.0
2017-01-26 03:00:00,81.04,75650.0,76466.0,0.0,0.0
2017-01-26 04:00:00,88.97,77350.0,77958.0,0.0,0.0
2017-01-26 05:00:00,108.2,82150.0,82632.0,0.0,0.0
2017-01-26 06:00:00,150.0,89200.0,86613.0,0.0,0.0
2017-01-26 07:00:00,164.92,92450.0,87768.0,0.28,0.28
2017-01-26 08:00:00,150.0,91950.0,88325.0,324.23,324.23
2017-01-26 09:00:00,126.09,90450.0,88125.0,1273.37,1273.37
2017-01-26 10:00:00,120.0,88950.0,87872.0,2181.05,2181.05
2017-01-26 11:00:00,101.28,87350.0,86397.0,2671.41,2671.41
2017-01-26 12:00:00,88.8,85700.0,84103.0,2782.77,2782.77
2017-01-26 13:00:00,96.07,82800.0,82412.0,2532.98,2532.98
2017-01-26 14:00:00,112.63,79700.0,81197.0,1912.19,1912.19
2017-01-26 15:00:00,123.0,77950.0,80467.0,968.92,968.92
2017-01-26 16:00:00,134.3,79800.0,82602.0,151.68,151.68
2017-01-26 17:00:00,139.0,85550.0,87680.0,0.0,0.0
2017-01-26 18:00:00,121.3,87900.0,87959.0,0.0,0.0
2017-01-26 19:00:00,99.1,84350.0,84283.0,0.0,0.0
2017-01-26 20:00:00,90.2,80400.0,80704.0,0.0,0.0
2017-01-26 21:00:00,88.1,78500.0,79988.0,0.0,0.0
2017-01-26 22:00:00,83.65,81450.0,79917.0,0.0,0.0
2017-01-26 23:00:00,78.93,79350.0,77061.0,0.0,0.0
2017-01-27 00:00:00,69.2,76850.0,74261.0,0.0,0.0
2017-01-27 01:00:00,64.33,76300.0,73588.0,0.0,0.0
2017-01-27 02:00:00,60.71,73100.0,72945.0,0.0,0.0
2017-01-27 03:00:00,61.06,71650.0,72659.0,0.0,0.0
2017-01-27 04:00:00,64.33,73400.0,73806.0,0.0,0.0
2017-01-27 05:00:00,75.0,78000.0,78521.0,0.0,0.0
2017-01-27 06:00:00,91.56,84850.0,82438.0,0.0,0.0
2017-01-27 07:00:00,102.69,87900.0,84851.0,0.43,0.43
2017-01-27 08:00:00,91.25,87650.0,84605.0,256.83,256.83
2017-01-27 09:00:00,90.0,86600.0,83615.0,965.97,965.97
2017-01-27 10:00:00,89.4,85350.0,82846.0,1670.39,1670.39
2017-01-27 11:00:00,82.87,84050.0,81567.0,2114.75,2114.75
2017-01-27 12:00:00,79.56,82600.0,80038.0,2201.97,2201.97
2017-01-27 13:00:00,77.28,79250.0,78370.0,1912.06,1912.06
2017-01-27 14:00:00,75.51,76200.0,77140.0,1332.43,1332.43
2017-01-27 15:00:00,76.08,74400.0,76486.0,639.12,639.12
2017-01-27 16:00:00,78.55,75100.0,77793.0,97.0,97.0
2017-01-27 17:00:00,87.14,79600.0,81987.0,0.0,0.0
2017-01-27 18:00:00,84.49,80900.0,81879.0,0.0,0.0
2017-01-27 19:00:00,79.56,77450.0,78771.0,0.0,0.0
2017-01-27 20:00:00,72.68,73850.0,76567.0,0.0,0.0
2017-01-27 21:00:00,73.78,72500.0,75801.0,0.0,0.0
2017-01-27 22:00:00,70.3,76050.0,75531.0,0.0,0.0
2017-01-27 23:00:00,60.49,73300.0,73809.0,0.0,0.0
2017-01-28 00:00:00,57.36,69900.0,72049.0,0.0,0.0
2017-01-28 01:00:00,54.0,68450.0,71295.0,0.0,0.0
2017-01-28 02:00:00,39.0,64900.0,69312.0,0.0,0.0
2017-01-28 03:00:00,37.39,63050.0,68478.0,0.0,0.0
2017-01-28 04:00:00,37.78,63000.0,68586.0,0.0,0.0
2017-01-28 05:00:00,45.13,64900.0,69781.0,0.0,0.0
2017-01-28 06:00:00,49.94,67450.0,70609.0,0.0,0.0
2017-01-28 07:00:00,54.1,70300.0,71471.0,0.71,0.71
2017-01-28 08:00:00,64.08,72650.0,73617.0,234.34,234.34
2017-01-28 09:00:00,69.88,74100.0,74933.0,908.06,908.06
2017-01-28 10:00:00,65.92,74100.0,75538.0,1540.76,1540.76
2017-01-28 11:00:00,65.0,74450.0,75713.0,1913.8,1913.8
2017-01-28 12:00:00,57.71,74350.0,74243.0,2003.02,2003.02
2017-01-28 13:00:00,54.11,71100.0,72045.0,1805.9,1805.9
2017-01-28 14:00:00,50.12,67800.0,70891.0,1388.42,1388.42
2017-01-28 15:00:00,54.15,66100.0,70348.0,724.26,724.26
2017-01-28 16:00:00,60.83,67050.0,72397.0,126.0,126.0
2017-01-28 17:00:00,78.36,72200.0,77573.0,0.0,0.0
2017-01-28 18:00:00,80.0,74750.0,77372.0,0.0,0.0
2017-01-28 19:00:00,72.03,72500.0,74464.0,0.0,0.0
2017-01-28 20:00:00,59.59,69600.0,72314.0,0.0,0.0
2017-01-28 21:00:00,60.77,68550.0,72304.0,0.0,0.0
2017-01-28 22:00:00,67.75,72600.0,72587.0,0.0,0.0
2017-01-28 23:00:00,60.71,69450.0,69878.0,0.0,0.0
2017-01-29 00:00:00,59.79,66600.0,68141.0,0.0,0.0
2017-01-29 01:00:00,52.72,65250.0,67424.0,0.0,0.0
2017-01-29 02:00:00,47.51,61750.0,66915.0,0.0,0.0
2017-01-29 03:00:00,44.0,59750.0,66056.0,0.0,0.0
2017-01-29 04:00:00,43.84,59450.0,66346.0,0.0,0.0
2017-01-29 05:00:00,46.16,60100.0,66600.0,0.0,0.0
2017-01-29 06:00:00,49.08,61150.0,67116.0,0.0,0.0
2017-01-29 07:00:00,53.38,62850.0,67529.0,1.62,1.62
2017-01-29 08:00:00,60.71,65350.0,69020.0,304.79,304.79
2017-01-29 09:00:00,66.0,67800.0,71092.0,1041.44,1041.44
2017-01-29 10:00:00,66.03,68650.0,73108.0,1701.32,1701.32
2017-01-29 11:00:00,68.0,69800.0,73545.0,2082.72,2082.72
2017-01-29 12:00:00,61.66,69000.0,72645.0,2192.39,2192.39
2017-01-29 13:00:00,52.16,64650.0,70331.0,2037.26,2037.26
2017-01-29 14:00:00,51.45,61700.0,69289.0,1544.47,1544.47
2017-01-29 15:00:00,46.42,60550.0,68780.0,815.44,815.44
2017-01-29 16:00:00,61.49,62200.0,70419.0,146.28,146.28
2017-01-29 17:00:00,75.96,67950.0,75002.0,0.0,0.0
2017-01-29 18:00:00,79.49,71400.0,76143.0,0.0,0.0
2017-01-29 19:00:00,75.97,69800.0,75607.0,0.0,0.0
2017-01-29 20:00:00,69.49,67300.0,73441.0,0.0,0.0
2017-01-29 21:00:00,66.02,66000.0,73171.0,0.0,0.0
2017-01-29 22:00:00,58.77,69800.0,73451.0,0.0,0.0
2017-01-29 23:00:00,49.29,67050.0,73370.0,0.0,0.0
2017-01-30 00:00:00,50.0,64600.0,72080.0,0.0,0.0
2017-01-30 01:00:00,38.23,63900.0,70112.0,0.0,0.0
2017-01-30 02:00:00,36.05,60600.0,69575.0,0.0,0.0
2017-01-30 03:00:00,35.11,59300.0,69252.0,0.0,0.0
2017-01-30 04:00:00,37.69,60900.0,70719.0,0.0,0.0
2017-01-30 05:00:00,47.14,66300.0,74540.0,0.0,0.0
2017-01-30 06:00:00,72.4,73250.0,79830.0,0.0,0.0
2017-01-30 07:00:00,70.61,75600.0,81397.0,2.62,2.62
2017-01-30 08:00:00,67.47,75850.0,81855.0,282.18,282.18
2017-01-30 09:00:00,70.68,76050.0,81789.0,894.97,894.97
2017-01-30 10:00:00,69.91,76300.0,82152.0,1389.07,1389.07
2017-01-30 11:00:00,71.58,76400.0,81915.0,1664.86,1664.86
2017-01-30 12:00:00,65.91,76150.0,81081.0,1738.9,1738.9
2017-01-30 13:00:00,61.32,74450.0,78759.0,1596.67,1596.67
2017-01-30 14:00:00,55.98,71900.0,77163.0,1241.49,1241.49
2017-01-30 15:00:00,55.94,70400.0,76340.0,647.51,647.51
2017-01-30 16:00:00,78.53,71450.0,74857.0,120.97,120.97
2017-01-30 17:00:00,83.69,75800.0,78515.0,0.0,0.0
2017-01-30 18:00:00,87.08,78050.0,78786.0,0.0,0.0
2017-01-30 19:00:00,84.95,73900.0,75498.0,0.0,0.0
2017-01-30 20:00:00,77.1,69350.0,72260.0,0.0,0.0
2017-01-30 21:00:00,72.0,67100.0,72075.0,0.0,0.0
2017-01-30 22:00:00,74.19,70100.0,72324.0,0.0,0.0
2017-01-30 23:00:00,61.23,67550.0,70795.0,0.0,0.0
2017-01-31 00:00:00,55.0,64750.0,68976.0,0.0,0.0
2017-01-31 01:00:00,53.3,63550.0,68801.0,0.0,0.0
2017-01-31 02:00:00,52.0,60200.0,68850.0,0.0,0.0
2017-01-31 03:00:00,50.18,58500.0,68848.0,0.0,0.0
2017-01-31 04:00:00,54.0,60100.0,69035.0,0.0,0.0
2017-01-31 05:00:00,70.2,65100.0,69408.0,0.0,0.0
2017-01-31 06:00:00,86.66,72350.0,72683.0,0.0,0.0
2017-01-31 07:00:00,101.0,74800.0,74205.0,3.17,3.17
2017-01-31 08:00:00,90.34,74800.0,74983.0,284.53,284.53
2017-01-31 09:00:00,89.8,74500.0,75481.0,960.0,960.0
2017-01-31 10:00:00,89.82,74400.0,76028.0,1585.34,1585.34
2017-01-31 11:00:00,82.36,74100.0,75552.0,1983.94,1983.94
2017-01-31 12:00:00,82.02,73700.0,74833.0,2067.39,2067.39
2017-01-31 13:00:00,90.36,71800.0,72964.0,1853.8,1853.8
2017-01-31 14:00:00,89.75,68950.0,71299.0,1411.13,1411.13
2017-01-31 15:00:00,90.2,67700.0,70268.0,781.31,781.31
2017-01-31 16:00:00,95.0,68350.0,71323.0,155.54,155.54
2017-01-31 17:00:00,104.33,73050.0,75877.0,0.0,0.0
2017-01-31 18:00:00,90.0,75800.0,76551.0,0.0,0.0
2017-01-31 19:00:00,83.69,71900.0,74589.0,0.0,0.0
2017-01-31 20:00:00,60.77,67200.0,76003.0,0.0,0.0
2017-01-31 21:00:00,59.62,64900.0,75615.0,0.0,0.0
2017-01-31 22:00:00,59.2,67800.0,74890.0,0.0,0.0
2017-01-31 23:00:00,54.71,64150.0,71093.0,0.0,0.0
2017-02-01 00:00:00,54.99,61450.0,68727.0,0.0,0.0
2017-02-01 01:00:00,51.81,60400.0,68828.0,0.0,0.0
2017-02-01 02:00:00,48.16,57350.0,68040.0,0.0,0.0
2017-02-01 03:00:00,40.91,55600.0,67679.0,0.0,0.0
2017-02-01 04:00:00,50.68,57200.0,68486.0,0.0,0.0
2017-02-01 05:00:00,61.1,62200.0,72621.0,0.0,0.0
2017-02-01 06:00:00,72.93,68900.0,79318.0,0.0,0.0
2017-02-01 07:00:00,78.64,71600.0,79963.0,4.39,4.39
2017-02-01 08:00:00,79.11,72250.0,80336.0,339.86,339.86
2017-02-01 09:00:00,79.11,72150.0,80424.0,1088.76,1088.76
2017-02-01 10:00:00,78.44,72150.0,80314.0,1724.93,1724.93
2017-02-01 11:00:00,76.64,71550.0,78747.0,2108.81,2108.81
2017-02-01 12:00:00,75.47,71200.0,77658.0,2191.93,2191.93
2017-02-01 13:00:00,72.61,69350.0,76442.0,2001.06,2001.06
2017-02-01 14:00:00,69.06,66800.0,75234.0,1524.66,1524.66
2017-02-01 15:00:00,64.21,65450.0,75107.0,785.25,785.25
2017-02-01 16:00:00,70.31,65900.0,77024.0,155.33,155.33
2017-02-01 17:00:00,76.1,70750.0,80679.0,0.0,0.0
2017-02-01 18:00:00,77.2,73500.0,81048.0,0.0,0.0
2017-02-01 19:00:00,70.81,69500.0,78919.0,0.0,0.0
2017-02-01 20:00:00,59.6,65350.0,75321.0,0.0,0.0
2017-02-01 21:00:00,62.85,62800.0,74300.0,0.0,0.0
2017-02-01 22:00:00,55.1,65950.0,73905.0,0.0,0.0
2017-02-01 23:00:00,41.11,62300.0,72735.0,0.0,0.0
2017-02-02 00:00:00,38.74,59650.0,70448.0,0.0,0.0
2017-02-02 01:00:00,36.94,58600.0,69960.0,0.0,0.0
2017-02-02 02:00:00,32.3,55850.0,69102.0,0.0,0.0
2017-02-02 03:00:00,31.05,54450.0,69611.0,0.0,0.0
2017-02-02 04:00:00,32.66,56050.0,70810.0,0.0,0.0
2017-02-02 05:00:00,39.91,61100.0,75516.0,0.0,0.0
2017-02-02 06:00:00,55.58,68050.0,80506.0,0.0,0.0
2017-02-02 07:00:00,57.19,70800.0,81947.0,4.65,4.65
2017-02-02 08:00:00,59.1,70800.0,83247.0,323.73,323.73
2017-02-02 09:00:00,58.55,70400.0,83565.0,1037.62,1037.62
2017-02-02 10:00:00,57.66,70150.0,83641.0,1709.39,1709.39
2017-02-02 11:00:00,57.66,69700.0,82651.0,2124.73,2124.73
2017-02-02 12:00:00,54.44,69400.0,81626.0,2180.62,2180.62
2017-02-02 13:00:00,50.9,67700.0,79387.0,1972.31,1972.31
2017-02-02 14:00:00,47.1,65550.0,78445.0,1492.04,1492.04
2017-02-02 15:00:00,45.98,64250.0,78849.0,769.37,769.37
2017-02-02 16:00:00,48.8,64750.0,79933.0,148.97,148.97
2017-02-02 17:00:00,56.11,69500.0,82647.0,0.0,0.0
2017-02-02 18:00:00,56.94,72000.0,83015.0,0.0,0.0
